id,codigo_curso,area_basica,area_avaliacao,situacao,inicio,nota,universidade,cep,cidade,doutorado,mestrado,info_doutorado,info_mestrado
1627,Antropologia e Arqueologia (40001016027P9),ANTROPOLOGIA,ANTROPOLOGIA / ARQUEOLOGIA,EM FUNCIONAMENTO,1991,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016027D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016027M9'}"
1628,GEOLOGIA (40001016028P5),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,1992,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016028D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016028M5'}"
1629,MEIO AMBIENTE E DESENVOLVIMENTO (40001016029P1),CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO,1993,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016029D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016029M1'}"
1630,MÉTODOS NUMÉRICOS EM ENGENHARIA (40001016030P0),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1994,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016030D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016030M0'}"
1631,AGRONOMIA (PRODUÇÃO VEGETAL) (40001016031P6),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1994,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016031D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016031M6'}"
1632,SOCIOLOGIA (40001016032P2),SOCIOLOGIA,SOCIOLOGIA,EM FUNCIONAMENTO,1997,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016032D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016032M2'}"
1633,ENGENHARIA E CIÊNCIA DOS MATERIAIS (40001016033P9),MATERIAIS,MATERIAIS,EM FUNCIONAMENTO,1996,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016033D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016033M9'}"
1634,INFORMÁTICA (40001016034P5),CIÊNCIA DA COMPUTAÇÃO,COMPUTAÇÃO,EM FUNCIONAMENTO,1996,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016034D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016034M5'}"
1635,GEOGRAFIA (40001016035P1),GEOGRAFIA,GEOGRAFIA,EM FUNCIONAMENTO,1999,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016035D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016035M1'}"
1636,Engenharia de Bioprocessos e Biotecnologia (40001016036P8),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,1997,7,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016036D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016036M8'}"
1638,FARMACOLOGIA (40001016038P0),FARMACOLOGIA,CIÊNCIAS BIOLÓGICAS II,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016038D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016038M0'}"
1639,FILOSOFIA (40001016039P7),FILOSOFIA,FILOSOFIA,EM FUNCIONAMENTO,2000,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016039D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016039M7'}"
1640,ENGENHARIA MECÂNICA (40001016040P5),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016040D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016040M5'}"
1641,MATEMÁTICA (40001016041P1),MATEMÁTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,EM FUNCIONAMENTO,2002,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016041D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016041M1'}"
1642,CIÊNCIAS FARMACÊUTICAS (40001016042P8),FARMÁCIA,FARMÁCIA,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016042D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016042M8'}"
1643,ENGENHARIA ELÉTRICA (40001016043P4),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM FUNCIONAMENTO,2002,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016043D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016043M4'}"
1644,"MICROBIOLOGIA, PARASITOLOGIA E PATOLOGIA (40001016044P0)",MICROBIOLOGIA,CIÊNCIAS BIOLÓGICAS III,EM FUNCIONAMENTO,2003,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016044D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016044M0'}"
1645,ENFERMAGEM (40001016045P7),ENFERMAGEM,ENFERMAGEM,EM FUNCIONAMENTO,2002,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016045D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016045M7'}"
1646,EDUCAÇÃO FÍSICA (40001016047P0),EDUCAÇÃO FÍSICA,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",EM FUNCIONAMENTO,2002,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016047D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016047M0'}"
1647,ECOLOGIA E CONSERVAÇÃO (40001016048P6),ECOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,2004,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016048D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016048M6'}"
1648,Engenharia Civil (40001016049P2),ENGENHARIA CIVIL,ENGENHARIAS I,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016049D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016049M2'}"
1649,DIREITO NEGOCIAL (40002012002P2),DIREITO,DIREITO,EM FUNCIONAMENTO,1978,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012002D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012002M2'}"
1650,CIÊNCIAS DE ALIMENTOS (40002012003P9),CIÊNCIA E TECNOLOGIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,EM FUNCIONAMENTO,1976,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012003D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012003M9'}"
1651,GENÉTICA E BIOLOGIA MOLECULAR (40002012005P1),GENÉTICA,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1989,5,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012005D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012005M1'}"
1654,SAÚDE COLETIVA (40002012008P0),SAÚDE COLETIVA,SAÚDE COLETIVA,EM FUNCIONAMENTO,1990,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012008D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012008M0'}"
1655,CIÊNCIA ANIMAL (40002012009P7),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,1992,7,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012009D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012009M7'}"
1656,LETRAS (40002012012P8),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1993,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012012D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012012M8'}"
1657,AGRONOMIA (40002012013P4),FITOTECNIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1994,6,,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40002012013D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40002012013M4'}"
1658,FÍSICA (40002012014P0),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1996,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012014D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012014M0'}"
1659,EDUCAÇÃO (40002012015P7),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1994,5,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012015D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012015M7'}"
1660,MICROBIOLOGIA (40002012016P3),MICROBIOLOGIA,CIÊNCIAS BIOLÓGICAS III,EM FUNCIONAMENTO,1989,5,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012016D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012016M3'}"
1661,Sociologia (40002012017P0),SOCIOLOGIA,SOCIOLOGIA,EM FUNCIONAMENTO,2000,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012017D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012017M0'}"
1662,QUÍMICA (40002012018P6),QUÍMICA,QUÍMICA,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012018D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40002012018M6'}"
1663,CIÊNCIAS BIOLÓGICAS (40002012019P2),ECOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,2001,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012019D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012019M2'}"
1664,SERVIÇO SOCIAL E POLÍTICA SOCIAL (40002012020P0),SERVIÇO SOCIAL,SERVIÇO SOCIAL,EM FUNCIONAMENTO,2001,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012020D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012020M0'}"
1665,GEOGRAFIA (40002012021P7),GEOGRAFIA,GEOGRAFIA,EM FUNCIONAMENTO,2001,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012021D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012021M7'}"
1666,ESTUDOS DA LINGUAGEM (40002012022P3),LINGÜÍSTICA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,2001,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012022D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012022M3'}"
1667,BIOTECNOLOGIA (40002012023P0),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,2001,6,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40002012023D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40002012023M0'}"
1668,ENGENHARIA ELETRICA (40002012024P6),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM FUNCIONAMENTO,2002,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012024M6'}"
1669,ENSINO DE CIÊNCIAS E EDUCAÇÃO MATEMÁTICA (40002012025P2),ENSINO DE CIÊNCIAS E MATEMÁTICA,ENSINO,EM FUNCIONAMENTO,2002,7,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012025D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012025M2'}"
1670,PATOLOGIA EXPERIMENTAL (40002012026P9),ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA,MEDICINA II,EM FUNCIONAMENTO,2002,7,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012026D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40002012026M9'}"
1671,Engenharia Civil (40002012027P5),ENGENHARIA CIVIL,ENGENHARIAS I,EM FUNCIONAMENTO,2003,4,UNIVERSIDADE ESTADUAL DE LONDRINA,86057970,Londrina,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012027D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40002012027M5'}"
1672,Informática (40003019004P1),SISTEMA DE COMPUTAÇÃO,COMPUTAÇÃO,EM FUNCIONAMENTO,1996,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,80215901,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40003019004D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40003019004M1'}"
1673,ENGENHARIA MECÂNICA (40003019005P8),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1999,6,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,80215901,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019005D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019005M8'}"
1674,DIREITO (40003019006P4),DIREITO,DIREITO,EM FUNCIONAMENTO,1999,6,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,80215901,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019006D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019006M4'}"
1675,EDUCAÇÃO (40003019007P0),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1992,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,80215901,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40003019007D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40003019007M0'}"
1676,ADMINISTRAÇÃO (40003019008P7),ADMINISTRAÇÃO DE EMPRESAS,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,2000,6,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,80215901,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019008D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40003019008M7'}"
